DATA,GRUPO,TIPO,ETAPA,TOTAL_IMPRESSOES,TOTAL_CLIQUES,TOTAL_CUSTO,TOTAL_SESSAO,TOTAL_INSCRICOES,TOTAL_MATRICULADOS,LEADS,CTR,CR,CPS,TX_LEADS,TX_INSCRITOS,CPI,TX_MATRICULADOS,CPMAT,CPA
2025-01-21,SEARCH,CURSOS,FUNDO,295168,16128,93270.56445399999,17303,423,45,1852,0.05464006938421509,1.0728546626984128,5.390427350979598,0.10703346240536322,0.024446627752412877,220.4977883073286,0.10638297872340426,2072.679210088889,40.99805030945055
2025-01-21,TIKTOK,TIKTOK,PRESENCIAL,0,0,0.0,2,0,0,0,,,0.0,0.0,0.0,,,,
2025-01-21,SEARCH,OPORTUNIDADES,MEIO,54294,3875,7365.461412,2947,13,1,336,0.07137068552694589,0.7605161290322581,2.499308249745504,0.11401425178147269,0.004411265693926026,566.5739547692308,0.07692307692307693,7365.461412,1.9007642353548386
2025-01-21,SEARCH,MICROSOFT,MEIO,1636649,13975,3634.019999999997,4200,0,0,0,0.00853878870790255,0.3005366726296959,0.8652428571428564,0.0,0.0,,,,0.2600372093023254
2025-01-21,SEARCH,GENERICA,FUNDO,168148,11261,47575.585637,11757,230,22,1124,0.06697076385089326,1.0440458218630673,4.046575285957302,0.09560261971591393,0.019562813642936123,206.8503723347826,0.09565217391304348,2162.5266198636364,35.13706472451994
2025-01-20,SEARCH,MICROSOFT,FUNDO,210256,7623,35318.9,6955,226,7,1129,0.03625580245034624,0.9123704578250033,5.0782027318475915,0.1623292595255212,0.03249460819554278,156.2783185840708,0.030973451327433628,5045.557142857143,26.065608856088563
2025-01-20,META,META,TOPO,4822184,11946,20158.240002000002,2749,1,0,1,0.002477300741738598,0.2301188682404152,7.3329356136777015,0.0003637686431429611,0.0003637686431429611,20158.240002000002,0.0,,4.18031331902723e-06
2025-01-20,TIKTOK,TIKTOK,TOPO,3403116,6750,19895.29,1933,3,0,4,0.001983476319937375,0.2863703703703704,10.2924418003104,0.0020693222969477496,0.0015519917227108122,6631.763333333333,0.0,,5.8461980138202755e-06
2025-01-20,META,META,MEIO,23930642,363328,177165.959999,201333,4,2,17,0.015182542950581936,0.5541356570371675,0.879964834373898,8.443722588944684e-05,1.9867582562222784e-05,44291.48999975,0.5,88582.9799995,0.4876198916653823
2025-01-20,SEARCH,MARCAS,FUNDO,72356,33360,48506.19820299999,37930,1711,9,6763,0.46105367903145555,1.1369904076738608,1.2788346481149484,0.1783021355127867,0.04510941207487477,28.34961905493863,0.005260081823495032,5389.577578111111,5.724120628156713
2025-01-20,VALIDAÇÃO,VALIDAÇÃO,FUNDO,0,0,0.0,8,1,0,1,,,0.0,0.125,0.125,0.0,0.0,,0.0
2025-01-20,SEARCH,MICROSOFT,MEIO,5568850,41203,15151.399999999998,13432,13,1,67,0.007398834588828933,0.325995679926219,1.1280077427039903,0.004988088147706968,0.0009678379988088148,1165.4923076923076,0.07692307692307693,15151.399999999998,0.3677256510448268
2025-01-20,VALIDAÇÃO,VALIDAÇÃO,MEIO,0,0,0.0,16,0,0,0,,,0.0,0.0,0.0,,,,
2025-01-20,SEARCH,CURSOS,FUNDO,391332,20578,136024.221413,22341,556,55,2433,0.052584506250447194,1.0856740207989115,6.088546681571997,0.1089029139250705,0.02488697909672799,244.64788023920863,0.09892086330935251,2473.1676620545454,45.50827079725661
2025-01-20,SEARCH,DV360,TOPO,13656302,14540,66571.48420400001,753,0,0,0,0.001064709904628647,0.05178817056396148,88.4083455564409,0.0,0.0,,,,4.874781196549403e-06
2025-01-20,PMAX,PMAX,FUNDO,28602105,1066339,875835.3438549999,354637,1786,8,8065,0.03728183642427716,0.3325743501831969,2.469667135281992,0.022741563909011185,0.0050361355414127685,490.38933026595737,0.004479283314669653,109479.41798187498,88.90826757232767
2025-01-20,META,META,FUNDO,57345598,271623,866472.0500060001,99051,1354,10,5938,0.0047365972188484285,0.36466352260301965,8.747736519631301,0.059948915205298284,0.013669725696863233,639.9350443175776,0.007385524372230428,86647.2050006,118.82502057131104
2025-01-20,DEMAND GEN,DEMAND GEN,FUNDO,2868169,26004,41599.891772,16409,54,1,314,0.009066411358605439,0.6310183048761729,2.5351875051496133,0.01913584008775672,0.003290876957767079,770.3683661481482,0.018518518518518517,41599.891772,113.04318416304349
2025-01-20,SEARCH,DV360,MEIO,10359496,582435,53359.153180999994,8735,1,0,3,0.05622232973496008,0.014997381682076111,6.108660925128792,0.00034344590726960504,0.00011448196908986835,53359.153180999994,0.0,,0.09161391946054065
2025-01-20,SEARCH,SEARCH,MEIO,201961,6306,12604.884002,4205,7,0,68,0.031223850149286247,0.666825245797653,2.9975942929845423,0.016171224732461357,0.0016646848989298453,1800.6977145714286,0.0,,1.9988715512210595
2025-01-20,SEARCH,OPORTUNIDADES,FUNDO,204894,9417,39527.13249500001,9740,206,4,1371,0.045960350229874956,1.034299670808113,4.058227155544149,0.14075975359342915,0.021149897330595482,191.87928395631073,0.019417475728155338,9881.783123750003,25.064763788839578
2025-01-20,SEARCH,OPORTUNIDADES,MEIO,110997,8718,16511.671798,5838,31,1,668,0.07854266331522473,0.6696490020646937,2.8283096605001714,0.1144227475162727,0.005310037684138403,532.6345741290322,0.03225806451612903,16511.671798,1.8939747416838724
2025-01-20,SEARCH,SEARCH,FUNDO,21117,728,4301.681348,698,29,1,78,0.034474593929061895,0.9587912087912088,6.162867260744986,0.11174785100286533,0.04154727793696275,148.3338395862069,0.034482758620689655,4301.681348,40.20262942056075
2025-01-20,TIKTOK,TIKTOK,FUNDO,5573508,20422,43022.02,18088,37,3,149,0.0036641196173038595,0.8857114876113995,2.3784840778416627,0.0082375055285272,0.0020455550641309155,1162.757297297297,0.08108108108108109,14340.673333333332,231.3011827956989
2025-01-20,TIKTOK,TIKTOK,MEIO,14365465,106905,53326.94999999999,41901,0,0,9,0.0074418057473252695,0.39194612038725973,1.27268919596191,0.00021479200973723776,0.0,,,,0.49882559281605154
2025-01-20,SEARCH,GENERICA,FUNDO,204534,12579,57944.264285,12652,286,22,1373,0.06150077737686644,1.0058033229986485,4.579850164796079,0.10852039203288018,0.022605121719886184,202.60232267482516,0.07692307692307693,2633.8301947727273,34.92722380048222
2025-01-20,DEMAND GEN,DEMAND GEN,MEIO,29541878,980091,75199.016361,340152,118,1,658,0.03317632684015553,0.3470616503977692,0.2210747441173358,0.001934429313953762,0.00034690373715280225,637.2797996694916,0.00847457627118644,75199.016361,0.07672656555462708
2025-01-19,META,META,TOPO,5723410,18358,25718.720001,3166,0,0,0,0.003207528379060735,0.17245887351563352,8.123411244788377,0.0,0.0,,,,4.493600843028894e-06
2025-01-19,SEARCH,GENERICA,FUNDO,143472,7396,32430.124415000002,7761,150,16,678,0.05155012824802052,1.0493510005408329,4.178601264656617,0.08735987630459992,0.019327406262079627,216.20082943333335,0.10666666666666667,2026.8827759375001,39.16681692632851
2025-01-19,SEARCH,CURSOS,FUNDO,305482,15407,97937.08334800004,15612,306,29,1311,0.05043505018298951,1.0133056402933731,6.2731926305406125,0.0839738662567256,0.01960030745580323,320.05582793464066,0.09477124183006536,3377.1408051034496,60.56715111193571
2025-01-19,SEARCH,MICROSOFT,FUNDO,111078,3493,20521.47,3100,77,6,391,0.03144637101856353,0.8874892642427713,6.619829032258065,0.12612903225806452,0.024838709677419354,266.5125974025974,0.07792207792207792,3420.2450000000003,43.849294871794875
2025-01-19,SEARCH,SEARCH,MEIO,70590,4351,11941.562458,2877,5,1,47,0.061637625726023514,0.6612273040680303,4.150699498783455,0.016336461591936045,0.001737921445950643,2388.3124916,0.2,11941.562458,2.744555839577109
2025-01-19,PMAX,PMAX,FUNDO,10884401,345362,589608.364642,132110,764,9,3671,0.03172999598232369,0.38252616095575076,4.463010859450457,0.02778744985239573,0.005783059571569147,771.7386971753926,0.011780104712041885,65512.04051577777,132.94438887080042
2025-01-19,TIKTOK,TIKTOK,TOPO,3930774,7992,22291.780000000013,1953,3,0,5,0.0020331873569938135,0.24436936936936937,11.41412186379929,0.002560163850486431,0.0015360983102918587,7430.593333333338,0.0,,5.671091749360308e-06
2025-01-19,TIKTOK,TIKTOK,MEIO,21895684,198613,79082.11000000002,72679,2,1,15,0.009070874424384276,0.36593274357670447,1.0881012396978496,0.00020638698936419048,2.751826524855873e-05,39541.05500000001,0.5,79082.11000000002,0.39817187193184744
2025-01-19,TIKTOK,TIKTOK,PRESENCIAL,0,0,0.0,9,0,0,0,,,0.0,0.0,0.0,,,,
2025-01-19,TIKTOK,TIKTOK,FUNDO,14344516,47241,86414.05999999997,41972,38,2,134,0.0032933143230486133,0.8884655278254059,2.058850185838177,0.0031926045935385494,0.000905365481749738,2274.054210526315,0.05263157894736842,43207.029999999984,502.4073255813952
2025-01-19,SEARCH,DV360,TOPO,13347328,14329,56826.956595,696,0,0,0,0.001073548203805286,0.048572824342243005,81.64792614224139,0.0,0.0,,,,4.25755301697838e-06
2025-01-19,SEARCH,OPORTUNIDADES,MEIO,105039,8724,16465.606922,5611,18,1,608,0.08305486533573245,0.6431682714351215,2.9345227093209765,0.1083585813580467,0.0032079843165211193,914.755940111111,0.05555555555555555,16465.606922,1.887391898441082
2025-01-19,VALIDAÇÃO,VALIDAÇÃO,MEIO,0,0,0.0,9,0,0,0,,,0.0,0.0,0.0,,,,
2025-01-19,META,META,FUNDO,58634585,284831,766851.7100019997,98588,868,10,3696,0.004857730296888773,0.34612805488166665,7.778347364811131,0.0374893496165862,0.008804316955410394,883.4697119838706,0.01152073732718894,76685.17100019997,168.02184706441713
2025-01-19,SEARCH,DV360,MEIO,13177574,764752,66347.70459499999,8510,0,0,1,0.058034354426694926,0.01112779044709919,7.796440022914217,0.00011750881316098707,0.0,,,,0.08675715080836661
2025-01-19,SEARCH,MICROSOFT,MEIO,5009978,38594,15194.839999999998,12935,4,1,27,0.007703427040996987,0.3351557236876198,1.174707383069192,0.0020873598763046,0.00030923850019327404,3798.7099999999996,0.25,15194.839999999998,0.3937099030937451
2025-01-19,VALIDAÇÃO,VALIDAÇÃO,TOPO,0,0,0.0,1,0,0,0,,,0.0,0.0,0.0,,,,
2025-01-19,DEMAND GEN,DEMAND GEN,FUNDO,7842844,76628,92830.430572,29605,47,1,230,0.009770435316576486,0.3863470271963251,3.1356335271744635,0.007768957946292856,0.0015875696672859314,1975.1155440851064,0.02127659574468085,92830.430572,335.12790820216605
2025-01-19,SEARCH,SEARCH,FUNDO,23938,828,6289.249557000001,697,28,1,72,0.034589355835909434,0.8417874396135265,9.023313568149213,0.10329985652797705,0.040172166427546625,224.6160556071429,0.03571428571428571,6289.249557000001,62.89249557000001
2025-01-19,DEMAND GEN,DEMAND GEN,MEIO,53915142,1592586,127450.96141999999,504177,76,2,436,0.029538751840809396,0.31657756629783257,0.252790114225758,0.0008647756641020912,0.0001507407120911902,1676.986334473684,0.02631578947368421,63725.480709999996,0.08002767914574158
2025-01-19,META,META,MEIO,28704909,424497,210522.62000700002,235448,6,0,17,0.014788306766623089,0.5546517407661302,0.8941363698438722,7.220277938228398e-05,2.5483333899629642e-05,35087.1033345,0.0,,0.4959342940162122
2025-01-19,SEARCH,MARCAS,FUNDO,33536,14080,20847.442717,15749,593,7,2532,0.4198473282442748,1.118536931818182,1.323731203060512,0.16077211251508033,0.03765318432916376,35.15588991062395,0.011804384485666104,2978.2061024285717,6.67118166944
2025-01-19,SEARCH,OPORTUNIDADES,FUNDO,365147,12633,46360.639780000005,10399,181,4,1095,0.03459702530761584,0.8231615609910552,4.458182496393884,0.10529858640253871,0.01740551976151553,256.1361313812155,0.022099447513812154,11590.159945000001,36.332789796238245
2025-01-18,SEARCH,SEARCH,FUNDO,28314,851,7432.425215,740,38,0,69,0.03005580278307551,0.8695652173913043,10.043817858108108,0.09324324324324325,0.051351351351351354,195.5901372368421,0.0,,69.46191789719626
2025-01-18,SEARCH,CURSOS,FUNDO,326214,16171,103432.362026,16322,313,27,1355,0.04957175351149859,1.0093377032960238,6.3369906890087,0.08301678715843647,0.01917657149859086,330.45483075399363,0.08626198083067092,3830.8282231851854,62.009809368105515
2025-01-18,DEMAND GEN,DEMAND GEN,FUNDO,8384942,86038,95018.90329700001,31454,25,1,241,0.0102610131352131,0.3655826495269532,3.0208845710243533,0.007661982577732562,0.0007948114707191454,3800.7561318800003,0.04,95018.90329700001,357.213922169173
2025-01-18,TIKTOK,TIKTOK,FUNDO,14557200,60486,90026.01000000004,47633,38,3,127,0.004155057291237326,0.7875045465066296,1.889992442214432,0.0026662187978922177,0.0007977662544874351,2369.1055263157905,0.07894736842105263,30008.670000000013,545.6121818181821
2025-01-18,SEARCH,DV360,MEIO,13292392,716169,66727.610724,8921,0,0,2,0.053878113134189845,0.012456557041703844,7.479835301423607,0.0002241901132160072,0.0,,,,0.09317299509473323
2025-01-18,SEARCH,OPORTUNIDADES,MEIO,162698,12566,23477.12993,7954,15,1,882,0.07723512274275038,0.6329778768104408,2.951613016092532,0.11088760372139804,0.0018858436007040482,1565.1419953333332,0.06666666666666667,23477.12993,1.8683057400923124
2025-01-18,TIKTOK,TIKTOK,MEIO,18475263,170368,67777.67000000001,59746,0,0,7,0.009221411354198314,0.3506879226145755,1.1344302547450877,0.00011716265524051819,0.0,,,,0.3978309893876785
2025-01-18,DEMAND GEN,DEMAND GEN,MEIO,61544114,1805544,124914.885679,576889,71,1,510,0.02933739528689941,0.3195097987088656,0.21653192499596977,0.0008840522180176776,0.00012307393623383353,1759.364587028169,0.014084507042253521,124914.885679,0.06918407176950547
2025-01-18,TIKTOK,TIKTOK,PRESENCIAL,0,0,0.0,14,0,0,0,,,0.0,0.0,0.0,,,,
2025-01-18,SEARCH,SEARCH,MEIO,57639,3299,12811.322244,1953,8,1,50,0.05723555231700758,0.5919975750227342,6.559816817204301,0.025601638504864313,0.00409626216077829,1601.4152805,0.125,12811.322244,3.8833956483782965
2025-01-18,META,META,MEIO,22808317,369339,179153.10000099998,207163,2,1,17,0.016193171990726014,0.5609020439217088,0.864792940829202,8.206098579379522e-05,9.654233622799438e-06,89576.55000049999,0.5,179153.10000099998,0.4850641280801648
2025-01-18,SEARCH,GENERICA,FUNDO,156696,6731,28301.034264000005,7971,149,12,652,0.04295578700158268,1.1842222552369632,3.5504998449379004,0.0817965123572952,0.018692761259565926,189.93982727516783,0.08053691275167785,2358.4195220000006,35.33212767041199
2025-01-18,SEARCH,OPORTUNIDADES,FUNDO,912300,31007,101122.455581,19471,274,4,1951,0.03398772333662173,0.6279549779082143,5.193490605567254,0.10020029787889682,0.014072209953263828,369.0600568649635,0.014598540145985401,25280.61389525,45.44829464314607
2025-01-18,SEARCH,MARCAS,FUNDO,32281,13420,18117.238499999996,17156,559,9,2515,0.4157244199374245,1.2783904619970194,1.0560292900442991,0.14659594311028212,0.03258335276288179,32.410086762075125,0.016100178890876567,2013.0264999999995,5.893701528952503
2025-01-18,VALIDAÇÃO,VALIDAÇÃO,MEIO,0,0,0.0,28,0,0,0,,,0.0,0.0,0.0,,,,
2025-01-18,SEARCH,DV360,TOPO,13561251,14440,56142.68996,644,0,0,0,0.0010647985204314853,0.044598337950138504,87.17809000000001,0.0,0.0,,,,4.139934432302743e-06
2025-01-18,TIKTOK,TIKTOK,TOPO,3721975,7455,21181.560000000012,1892,0,0,4,0.0020029688539014907,0.2537894030851777,11.19532769556026,0.0021141649048625794,0.0,,,,5.690946338973263e-06
2025-01-18,META,META,TOPO,5055094,16612,22972.190002,2767,0,0,2,0.0032861901282152223,0.1665663375872863,8.30220094036863,0.0007228044813877846,0.0,,,,4.5443645562278364e-06
2025-01-18,PMAX,PMAX,FUNDO,10548871,312336,576186.596547,116034,654,8,3552,0.029608476584840216,0.37150376517596434,4.965670377191168,0.030611717255287243,0.005636279021666063,881.0192607752293,0.012232415902140673,72023.324568375,136.99158263124107
2025-01-18,SEARCH,MICROSOFT,MEIO,5521705,42113,15530.880000000003,13936,7,1,33,0.007626810921626563,0.33091919359817634,1.1144431687715273,0.00236796785304248,0.0005022962112514351,2218.6971428571433,0.14285714285714285,15530.880000000003,0.3687906347208701
2025-01-18,SEARCH,MICROSOFT,FUNDO,163300,6325,36841.590000000004,4941,83,6,500,0.03873239436619718,0.7811857707509882,7.456302367941713,0.10119409026512852,0.016798218984011334,443.87457831325304,0.07228915662650602,6140.265,63.19312178387651
2025-01-18,META,META,FUNDO,57897075,266884,687780.6400080002,98070,670,10,3373,0.004609628379326589,0.3674630176406229,7.013160395717347,0.034393800346691136,0.0068318547975935555,1026.538268668657,0.014925373134328358,68778.06400080002,170.11640860944848
2025-01-17,TIKTOK,TIKTOK,FUNDO,15520522,56120,90999.65000000001,48587,27,3,135,0.003615857765608657,0.8657697790449038,1.8729217691975222,0.002778521003560623,0.0005557042007121246,3370.3574074074077,0.1111111111111111,30333.21666666667,561.7262345679013
2025-01-17,META,META,MEIO,27575217,398479,211585.69000200005,218627,1,0,28,0.014450620642441363,0.5486537559068357,0.9677930447840388,0.00012807201306334534,4.574000466548048e-06,211585.69000200005,0.0,,0.5309832889612753
2025-01-17,SEARCH,SEARCH,FUNDO,104451,2485,22842.604348,1968,100,0,262,0.02379105992283463,0.7919517102615694,11.607014404471546,0.133130081300813,0.0508130081300813,228.42604348,0.0,,63.10111698342541
2025-01-17,META,META,TOPO,4578810,11915,19012.43,2776,0,0,1,0.002602204502916697,0.23298363407469577,6.848858069164265,0.00036023054755043225,0.0,,,,4.152264452991061e-06
2025-01-17,DEMAND GEN,DEMAND GEN,MEIO,53892766,1609097,127153.575869,526762,94,1,811,0.02985738382772931,0.32736497551110966,0.24138714612861215,0.001539594731586561,0.00017844871118265934,1352.6976156276594,0.010638297872340425,127153.575869,0.07902169718108976
2025-01-17,SEARCH,MARCAS,FUNDO,61527,24745,40255.916442,28858,1037,10,4635,0.4021811562403498,1.1662153970499092,1.394965570794927,0.16061404116709405,0.03593457620070691,38.81959155448409,0.009643201542912247,4025.5916442000002,7.097305437588153
2025-01-17,PMAX,PMAX,FUNDO,8620600,259947,663135.1203169998,111355,976,8,5413,0.030154165603322274,0.4283757842944908,5.955144540586412,0.04861030039064254,0.008764761348839297,679.4417216362704,0.00819672131147541,82891.89003962498,103.79325721036153
2025-01-17,SEARCH,SEARCH,MEIO,59814,3052,14393.801262,1588,8,1,43,0.05102484368208112,0.5203145478374837,9.06410658816121,0.02707808564231738,0.005037783375314861,1799.22515775,0.125,14393.801262,4.716186520969856
2025-01-17,SEARCH,GENERICA,FUNDO,350879,14322,74926.47295599998,13337,210,20,1126,0.04081748978992758,0.9312246892892054,5.617940538052035,0.08442678263477543,0.015745669940766288,356.79272836190466,0.09523809523809523,3746.323647799999,56.08268933832334
2025-01-17,SEARCH,OPORTUNIDADES,FUNDO,1724679,83323,302235.385589,50407,758,6,5784,0.048312178672089125,0.6049590149178499,5.995901077013113,0.11474596782192949,0.015037593984962405,398.72742162137206,0.0079155672823219,50372.56426483334,46.199233504891474
2025-01-17,SEARCH,DV360,MEIO,14594530,726799,72908.537015,10759,0,0,2,0.049799411149245645,0.014803267478353713,6.7765161274281995,0.00018589088205223534,0.0,,,,0.1003145808056973
2025-01-17,SEARCH,MICROSOFT,FUNDO,232773,10658,59061.27999999999,8225,195,7,1038,0.04578709730080379,0.7717207731281667,7.180702735562309,0.12620060790273557,0.02370820668693009,302.87835897435895,0.035897435897435895,8437.325714285713,47.900470397404696
2025-01-17,SEARCH,MICROSOFT,MEIO,7766525,55703,21726.629999999994,18058,5,1,56,0.007172190909061646,0.3241836166813278,1.203158157049507,0.0031011186177871304,0.0002768855908738509,4345.325999999999,0.2,21726.629999999994,0.39004416279195003
2025-01-17,SEARCH,OPORTUNIDADES,MEIO,437250,33842,60638.492597000004,18456,30,2,2306,0.07739736992567181,0.5453578393711955,3.2855706868768966,0.12494581707845687,0.001625487646293888,2021.2830865666667,0.06666666666666667,30319.246298500002,1.7918117308965191
2025-01-17,SEARCH,CURSOS,FUNDO,619791,29332,205623.73960399994,26869,474,49,2440,0.047325630736812896,0.9160302741033683,7.652824429788974,0.09081097175183296,0.017641147791134765,433.8053578143459,0.10337552742616034,4196.402849061224,70.56408359780369
2025-01-17,TIKTOK,TIKTOK,MEIO,20637453,180661,88421.70999999999,65077,2,0,14,0.008754035684539172,0.3602160953387837,1.3587244341318745,0.00021512976935015443,3.0732824192879205e-05,44210.854999999996,0.0,,0.4894344103043822
2025-01-17,TIKTOK,TIKTOK,TOPO,3473568,6751,21613.910000000007,1823,4,0,6,0.0019435347170402306,0.2700340690268108,11.856231486560619,0.0032912781130005485,0.0021941854086670325,5403.477500000002,0.0,,6.2223943794968195e-06
2025-01-17,DEMAND GEN,DEMAND GEN,FUNDO,6592366,63339,91679.42033600001,30246,52,1,362,0.009607931355753004,0.4775256950693885,3.0311254491833632,0.011968524763605104,0.0017192356014018382,1763.0657756923079,0.019230769230769232,91679.42033600001,221.44787520772948
2025-01-17,META,META,FUNDO,53712183,239900,673979.9299930002,91512,809,9,4117,0.004466398247116488,0.3814589412255106,7.364934981128161,0.04498863537022467,0.008840370661771135,833.1025092620522,0.011124845488257108,74886.65888811114,136.82093584916774
2025-01-17,SEARCH,DV360,TOPO,14074491,13895,56621.430166000006,643,0,0,0,0.0009872470698940373,0.04627563871896365,88.05821176671851,0.0,0.0,,,,4.022982441496463e-06
2025-01-16,SEARCH,SEARCH,FUNDO,82043,2180,19643.870220999997,1784,85,0,209,0.02657143205392294,0.818348623853211,11.011138016255604,0.11715246636771301,0.0476457399103139,231.10435554117643,0.0,,66.81588510544216
2025-01-16,SEARCH,MICROSOFT,TOPO,58124,84,556.1800000000001,29,0,0,0,0.0014451861537402794,0.34523809523809523,19.178620689655176,0.0,0.0,,,,9.568852797467484e-06
2025-01-16,SEARCH,MICROSOFT,MEIO,8146563,58250,24975.03,18844,9,2,69,0.0071502546534041415,0.3235021459227468,1.325357142857143,0.003661642963277436,0.0004776056039057525,2775.003333333333,0.2222222222222222,12487.515,0.42875587982832614
2025-01-16,SEARCH,MICROSOFT,FUNDO,163536,7342,36382.03,6537,192,6,977,0.04489531357010077,0.8903568509942795,5.565554535719749,0.14945693743307328,0.029371271225332722,189.48973958333332,0.03125,6063.671666666666,31.122352437981178
2025-01-16,SEARCH,DV360,MEIO,14820182,718117,77418.12033499997,10966,0,0,3,0.04845534285611337,0.015270492134290095,7.059832239193869,0.00027357286157213203,0.0,,,,0.10780711267801761
2025-01-16,PMAX,PMAX,FUNDO,4867277,134359,419715.77912799985,71002,813,6,4265,0.027604551785320623,0.5284498991507826,5.911323330723076,0.06006873045829695,0.011450381679389313,516.2555708831486,0.007380073800738007,69952.62985466664,82.65375721307599
2025-01-16,META,META,TOPO,4695412,13130,19548.8,3118,0,0,0,0.0027963467316606083,0.23747143945163748,6.269660038486209,0.0,0.0,,,,4.163383319717205e-06
2025-01-16,SEARCH,DV360,TOPO,14668228,14070,58949.78521599999,711,0,0,2,0.0009592160689075736,0.05053304904051173,82.91109031786215,0.0028129395218002813,0.0,,,,4.018875709867612e-06
2025-01-16,SEARCH,OPORTUNIDADES,MEIO,349220,33453,58890.059417,8931,16,0,1200,0.09579348261840674,0.26697157205631783,6.593893115776509,0.13436345314074571,0.0017915127085432762,3680.6287135625,0.0,,1.7603820110901862
2025-01-16,TIKTOK,TIKTOK,TOPO,4871993,10461,34309.58000000001,2858,1,0,6,0.00214717057269992,0.27320523850492306,12.004751574527646,0.002099370188943317,0.0003498950314905528,34309.58000000001,0.0,,7.042206341429475e-06
2025-01-16,DEMAND GEN,DEMAND GEN,MEIO,77195453,2291958,198566.952313,695165,75,1,518,0.02969032385884179,0.3033061687866881,0.28564003123431125,0.0007451468356433365,0.00010788805535376493,2647.559364173333,0.013333333333333334,198566.952313,0.08663638352578887
2025-01-16,TIKTOK,TIKTOK,MEIO,21045403,195524,88682.89000000004,73155,4,1,12,0.009290579990319027,0.3741484421349809,1.2122601325951752,0.00016403526758253025,5.467842252751008e-05,22170.72250000001,0.25,88682.89000000004,0.45356524007283017
2025-01-16,META,META,MEIO,28726059,401695,203599.06000099995,228114,2,0,27,0.013983644606452976,0.5678786143716004,0.892532067304067,0.00011836187169573109,8.767546051535635e-06,101799.53000049997,0.0,,0.5068498736628535
2025-01-16,META,META,FUNDO,66115469,260929,802566.8500010001,104725,989,9,4771,0.003946565061801195,0.40135439142448714,7.663565051334448,0.04555741227023156,0.009443781332060157,811.4932760374116,0.00910010111223458,89174.09444455557,139.33452256961806
2025-01-16,SEARCH,OPORTUNIDADES,FUNDO,380531,21118,86810.07662599998,15813,302,4,1929,0.0554961356630603,0.7487924992897055,5.489791729969012,0.12198823752608613,0.019098210333270093,287.45058485430457,0.013245033112582781,21702.519156499995,38.91083667682653
2025-01-16,SEARCH,MARCAS,FUNDO,91443,36385,60889.36239899999,34801,1303,11,5696,0.39789814419911856,0.9564655764738216,1.7496440446826238,0.16367345765926267,0.03744145283181518,46.730132309286255,0.00844205679201842,5535.396581727272,8.699723160308615
2025-01-16,SEARCH,GENERICA,FUNDO,272644,12580,63380.027481,12696,257,26,1227,0.046140754977186366,1.009220985691574,4.992125668005671,0.09664461247637052,0.02024259609325772,246.61489292217897,0.10116731517509728,2437.693364653846,42.708913396900265
2025-01-16,SEARCH,CURSOS,FUNDO,627881,36224,257298.39421400012,29844,562,51,2587,0.0576924608325463,0.8238736749116607,8.621444652660506,0.08668409060447661,0.018831255863825225,457.8263242241995,0.09074733096085409,5045.066553215688,81.70796894696733
2025-01-16,SEARCH,SEARCH,MEIO,62637,3378,15898.608829,1477,5,1,28,0.05392978590928684,0.43724097098875075,10.764122429925525,0.018957345971563982,0.003385240352064997,3179.7217658,0.2,15898.608829,4.706515343102428
2025-01-16,TIKTOK,TIKTOK,FUNDO,12792377,54077,82602.95000000001,46219,40,4,172,0.004227283170281802,0.8546886846533647,1.7872076418788811,0.0037214132715982606,0.0008654449468833164,2065.0737500000005,0.1,20650.737500000003,389.6365566037736
2025-01-16,TIKTOK,TIKTOK,PRESENCIAL,0,0,0.0,5,0,0,0,,,0.0,0.0,0.0,,,,
2025-01-16,DEMAND GEN,DEMAND GEN,FUNDO,8936630,81673,135305.020547,29885,58,1,343,0.009139127389183618,0.3659103987854003,4.5275228558474145,0.0114773297640957,0.0019407729630249288,2332.8451818448275,0.017241379310344827,135305.020547,337.41900385785533
2025-01-15,SEARCH,MARCAS,FUNDO,104545,40234,68334.053587,38610,1446,12,6551,0.3848486297766512,0.9596361286474127,1.7698537577570579,0.16967106967106968,0.037451437451437454,47.25729846957123,0.008298755186721992,5694.5044655833335,8.54496105877204
2025-01-15,PMAX,PMAX,FUNDO,4881857,96351,497673.679008,67355,957,8,4954,0.01973654697382574,0.6990586501437452,7.388815663395442,0.07355059015663276,0.01420829930962809,520.0351922758621,0.008359456635318705,62209.209876,84.19449822500422
2025-01-15,TIKTOK,TIKTOK,FUNDO,16942371,113071,92912.38,58660,33,2,181,0.006673859284512185,0.51878907942797,1.5839137401977499,0.0030855779065802934,0.000562563927719059,2815.5266666666666,0.06060606060606061,46456.19,434.17
2025-01-15,SEARCH,MICROSOFT,MEIO,12808850,73646,47076.75,26379,13,4,91,0.005749618427883846,0.35818645954973793,1.7846298191743433,0.003449713787482467,0.0004928162553546381,3621.2884615384614,0.3076923076923077,11769.1875,0.639230236536947
2025-01-15,SEARCH,SEARCH,FUNDO,81405,2520,21390.883575,1972,85,1,245,0.03095632946379215,0.7825396825396825,10.847304044117648,0.1242393509127789,0.04310344827586207,251.6574538235294,0.011764705882352941,21390.883575,64.82085931818182
2025-01-15,SEARCH,SEARCH,MEIO,57406,2961,13893.893987,1215,4,1,23,0.051579974218722784,0.41033434650455924,11.435303693004116,0.018930041152263374,0.0032921810699588477,3473.47349675,0.25,13893.893987,4.692297867950017
